"Королюк, Владимир Семёнович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Костелянец, Пётр Оскарович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Костицын, Владимир Александрович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Костомаров, Дмитрий Павлович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Кострикин, Алексей Иванович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Костюченко, Анатолий Гордеевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Котельников, Александр Петрович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Котельников, Пётр Иванович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Котельников, Семён Кириллович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Котов, Иван Иванович (математик)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Кочин, Николай Евграфович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Кочина, Пелагея Яковлевна",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Коялович, Борис Михайлович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Кравченко, Виктор Филиппович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Кравчук, Михаил Филиппович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Краснер, Наум Яковлевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Красносельский, Марк Александрович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Краснощёков, Павел Сергеевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Красовский, Николай Николаевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Крафт, Георг Вольфганг",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Крейн, Марк Григорьевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Крейн, Селим Григорьевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Кронрод, Александр Семёнович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Кропоткин, Александр Алексеевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Кротов, Вадим Фёдорович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Кружков, Станислав Николаевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Крупник, Наум Яковлевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Крутов, Виталий Иванович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Крылов, Алексей Николаевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Крылов, Николай Митрофанович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Кряжимский, Аркадий Викторович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Кублановская, Вера Николаевна",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Кудрявцев, Лев Дмитриевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Кузин, Лев Тимофеевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Кузнецов, Александр Геннадьевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Кузнецов, Владимир Алексеевич (учёный)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Кузнецов, Николай Васильевич (математик)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Кузьмин, Родион Осиевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Кукин, Георгий Петрович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Кулешов, Александр Петрович (учёный)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Куликовский, Андрей Геннадиевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Кулишер, Александр Рувимович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Курганов, Николай Гаврилович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Куржанский, Александр Борисович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Курляндцев, Николай Дмитриевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Курош, Александр Геннадиевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Кутателадзе, Семён Самсонович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Куфарев, Павел Парфеньевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Кушнер, Борис Абрамович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Кушниренко, Анатолий Георгиевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Лаврентьев, Михаил Алексеевич",,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Лаврентьев, Михаил Михайлович (старший)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Лаврик, Александр Фёдорович",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Лавров, Святослав Сергеевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Лавут, Александр Павлович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ладыженская, Ольга Александровна",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ландис, Евгений Михайлович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Лаптев, Борис Лукич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Латышев, Виктор Николаевич",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Лахтин, Леонид Кузьмич",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Лебедев, Вячеслав Иванович",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Лебедев, Николай Фролович",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Левенштейн, Владимир Иосифович",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Левин, Борис Яковлевич",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Левин, Виталий Ильич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Левин, Леонид Анатольевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Левин, Юрий Иосифович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Левитан, Борис Моисеевич",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Левкович-Маслюк, Леонид Иванович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Левченков, Вячеслав Степанович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Лёвшин, Владимир Артурович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Лексель, Андрей Иванович",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Леонтьев, Алексей Фёдорович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Лерер, Леонид Ефимович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Летников, Алексей Васильевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Лефевр, Владимир Александрович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Либер, Александр Евгеньевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Либерман, Иосиф Меерович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Лигин, Валериан Николаевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Лигун, Анатолий Александрович",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Лидский, Виктор Борисович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Лизоркин, Пётр Иванович",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Линдеберг, Ярл Вальдемар",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Линделёф, Лоренц",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Линник, Юрий Владимирович (математик)",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Липкин, Липман Израилевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Липовецкий, Арон",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Лифанов, Иван Кузьмич",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Лобанов, Семён",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Лобачевский, Николай Иванович",,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Лопатинский, Ярослав Борисович",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Лопшиц, Абрам Миронович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Лузин, Николай Николаевич",,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Лукьянов, Яков Афанасьевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Лумельский, Ян Петрович",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Лупанов, Олег Борисович",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Люстерник, Лазарь Аронович",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ляпунов, Александр Михайлович",,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ляпунов, Алексей Андреевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ляшко, Иван Иванович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Магницкий, Леонтий Филиппович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Мазалов, Владимир Викторович",,,,,,,13711,17,121,0,986,0,2,,,4,,,Vladimir Mazalov,1165,13,18,,,,,,,,,,,
"Мазуров, Владимир Данилович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Майер, Фридрих Христофор",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Макаров, Валерий Леонидович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Макаров, Николай Иванович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Максимович, Александр Петрович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Максудов, Фарамаз Газанфар оглы",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Маланин, Владимир Владимирович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Малаховский, Владислав Степанович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Малинецкий, Георгий Геннадиевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Малинин, Александр Фёдорович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Малкин, Иоэль Гильевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Малков, Сергей Юрьевич",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Мальцев, Анатолий Иванович",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Манаков, Сергей Валентинович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Манин, Юрий Иванович",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Манукян, Вазген Микаэлович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Маргулис, Григорий Александрович",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Марджанишвили, Константин Константинович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Маричев, Олег Игоревич",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Марков, Александр Александрович (математик)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Марков, Андрей Андреевич (младший)",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Марков, Андрей Андреевич (старший)",,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Маркус, Александр Семёнович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Маркушевич, Алексей Иванович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Марченко, Владимир Александрович",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Марчук, Гурий Иванович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Маслов, Виктор Павлович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Матвеев, Сергей Владимирович",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Матвиевская, Галина Павловна",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Матизен, Виктор Эдуардович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Матиясевич, Юрий Владимирович",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Матросов, Виктор Леонидович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Махнёв, Александр Алексеевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Медведев, Павел Алексеевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Мейман, Наум Натанович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Мельников, Иван Иванович (политик)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Меньшов, Дмитрий Евгеньевич",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Мергелян, Сергей Никитович",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Мещерский, Иван Всеволодович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Миклюков, Владимир Михайлович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Миков, Александр Иванович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Милин, Исаак Моисеевич",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Миллионщиков, Владимир Михайлович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Мильман, Виталий Давидович",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Мильман, Давид Пинхусович",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Мильман, Пьер Давидович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Миндинг, Фердинанд Готлибович",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Минлос, Роберт Адольфович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Минятов, Александр Константинович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Мирзоев, Карахан Агахан оглы",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Миркес, Евгений Моисеевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Мироненко, Владимир Иванович",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Миронов, Павел Миронович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Мисюркеев, Иван Васильевич",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Митропольский, Юрий Алексеевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Михайленко, Борис Григорьевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Михайлов, Валентин Петрович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Михалёв, Александр Васильевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Михалевич, Владимир Сергеевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Михельсон, Николай Семёнович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Михлин, Соломон Григорьевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Мищенко, Александр Сергеевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Мищенко, Евгений Фролович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Млодзиевский, Болеслав Корнелиевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Могильницкий, Вадим Анатольевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Моисеев, Евгений Иванович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Моисеев, Никита Николаевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Мойшезон, Борис Гершевич",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Молин, Фёдор Эдуардович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Молчанов, Альберт Макарьевич",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Монахов, Валентин Николаевич",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Мордухай-Болтовской, Дмитрий Дмитриевич",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Моттль, Вадим Вячеславович",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Мула, Фредерик",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Муртазин, Хайрулла Хабибуллович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Мусхелишвили, Николай Иванович",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Мучник, Андрей Альбертович",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Мышкис, Анатолий Дмитриевич",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Назимов, Пётр Сергеевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Наймарк, Марк Аронович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Налимов, Василий Васильевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Напалков, Валентин Васильевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Натансон, Исидор Павлович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Неймарк, Юрий Исаакович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Нейштадт, Анатолий Исерович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Некрасов, Александр Иванович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Некрасов, Павел Алексеевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Нелепин, Рональд Аполлонович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Немыцкий, Виктор Владимирович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Непейвода, Николай Николаевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Нестеренко, Юрий Валентинович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Нестеров, Юрий Евгеньевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Нехорошев, Николай Николаевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Нечаев, Василий Ильич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Никитин, Василий Никитич (математик)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Никитин, Николай Никифорович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Никольский, Сергей Михайлович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Новиков, Дмитрий Александрович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Новиков, Пётр Сергеевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Новиков, Сергей Петрович (математик)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Норден, Александр Петрович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Носовский, Глеб Владимирович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Овсянников, Лев Васильевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Оганесян, Леонард Амаякович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Окуньков, Андрей Юрьевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Олейник, Ольга Арсеньевна",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Оловянишников, Сергей Пантелеймонович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ольшанский, Александр Юрьевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ольшевский, Вадим Рудольфович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Орлов, Александр Иванович (учёный)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Оселедец, Валерий Иустинович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Осипов, Юрий Сергеевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Осиповский, Тимофей Фёдорович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Остроградский, Михаил Васильевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Отелбаев, Мухтарбай Отелбаевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Офман, Юрий Петрович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Охоцимский, Дмитрий Евгеньевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Павлов, Борис Сергеевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Павловский, Юрий Николаевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Пальцев, Борис Васильевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Панин, Иван Александрович (математик)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Панкевич, Михаил Иванович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Пановко, Яков Гилелевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Панюков, Анатолий Васильевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Парфентьев, Николай Николаевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Пархоменко, Алексей Серапионович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Паршин, Алексей Николаевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Паукер, Магнус Георг фон",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Пентковский, Мстислав Вячеславович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Первушин, Иван Михеевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Перевощиков, Дмитрий Матвеевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Перелогов, Тимофей Иванович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Перельман, Григорий Яковлевич",,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Персидский, Константин Петрович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Петерсон, Карл Михайлович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Петрик, Александр Иванович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Петришин, Вальтер Володимир",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Петров, Александр Александрович (математик)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Петров, Александр Павлович (математик)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Петров, Алексей Зиновьевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Петров, Вячеслав Васильевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Петров, Николай Николаевич (математик)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Петровский, Иван Георгиевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Петросян, Гарегин Бахшиевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Петунин, Юрий Иванович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Пикус, Давид Львович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Пименов, Револьт Иванович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Пинскер, Марк Семёнович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Пионтковский, Андрей Андреевич (публицист)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Пискунов, Николай Семёнович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Питербарг, Владимир Ильич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Платонов, Владимир Петрович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Плеснер, Абрам Иезекиилович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Плоткин, Борис Исаакович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Плоткин, Евгений Борисович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Плотников, Павел Игоревич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Поваров, Геллий Николаевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Погожев, Иван Борисович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Погорелов, Алексей Васильевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Погорельский, Платон Николаевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Подолинский, Сергей Андреевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Полуэктов, Ратмир Александрович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Полянин, Андрей Дмитриевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Понтрягин, Лев Семёнович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Попов, Александр Михайлович (учёный)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Попов, Александр Фёдорович (математик)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Попов, Юрий Петрович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Попова, Наталья Сергеевна",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Порецкий, Платон Сергеевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Поспелов, Игорь Гермогенович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Поссе, Константин Александрович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Постников, Михаил Михайлович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Похожаев, Станислав Иванович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Прасолов, Виктор Васильевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Преображенский, Владимир Васильевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Привалов, Иван Иванович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
